,jngIfrmpRgsno,brno,crno,corpNm,brandNm,jnghdqrtrsRprsvNm,indutyLclasNm,indutyMlsfcNm,jngBizStrtDate,jngIfrmpRgsDt,yr,ifrmpRlsDocRgsDate,ifrmpRlsDocExstYn
4490,20212242,7118701925,1801111327237,(주)애영,응응스크르,신득기,도소매,편의점,20180218,1689239302000,2023,,N
4491,20212243,1557000152,,더시즌태닝샵서면본점,더시즌태닝샵,송영환,서비스,이미용,20211025,1692692609000,2023,,N
4492,20212244,5308102435,1501110313879,(주)일프로,타코형,유제홍,외식,기타 외식,,1683536593000,2023,,N
4493,20212245,3988602423,1345110516376,(주)헬레나즈,헬레나즈,정현아,서비스,기타 교육,,1686878308000,2023,,N
4494,20212246,2078601093,1101116711471,(주)비에프리테일,"시크릿키친(비밀의부엌), 아내의비밀레시피",김종성,외식,기타 외식,,1686718560000,2023,,N
4495,20212247,8408801633,1101117405073,(주)김천재에프앤비,김천재의 유념떡볶이,김정현,외식,분식,,1683593340000,2023,,N
4496,20212250,4068702449,1357110186869,(주)에스에프코퍼레이션(SFCORPORATION),바다가 내손아귀,오준혁,외식,한식,20200615,1680050276000,2023,,N
4497,20212251,7338602140,1701110806490,(주)맘푸드시스템,정우채 무까 도시락,정우채,외식,한식,,1685439543000,2023,,N
4498,20212252,1178186396,1101115285378,(주)기성피제이에스,기성포차,박정수,외식,주점,,1685484602000,2023,,N
4499,20212253,8871701200,,밤도깨비슈퍼,하마탕후루,지윤정,외식,기타 외식,,1692176331000,2023,,N
4500,20212255,4618102385,1801111356492,주)엔젤에프앤비,미상주먹김밥,정영주,외식,한식,20200624,1684286922000,2023,,N
4501,20212256,3808601646,1801111255529,(주)비비다컴,믹스토랑,박지환,외식,서양식,20211025,1691366512000,2023,,N
4502,20212258,8198602110,1101117690765,(주)지강플래닝,무탄,이대현,외식,중식,20200521,1686804900000,2023,,N
4503,20212259,8198602110,1101117690765,(주)지강플래닝,지강낙곱새,이대현,외식,한식,20210210,1686804900000,2023,,N
4504,20212260,8198602110,1101117690765,(주)지강플래닝,완강정,이대현,외식,치킨,20220107,1686804900000,2023,,N
4505,20212261,8198602110,1101117690765,(주)지강플래닝,카페이모야(cafe IMOYA),이대현,외식,음료 (커피 외),20210522,1686804900000,2023,,N
4506,20212262,8198602110,1101117690765,(주)지강플래닝,보슬보슬 왕돈까스,이대현,외식,기타 외식,,1686804900000,2023,,N
4507,20212266,3718600847,1801111124089,(주)이사연구소,이사연구소,이현수,서비스,이사,,1683866242000,2023,,N
4508,20212267,1012223685,,에스에이치컴퍼니,생활생돈,김영식,외식,한식,20210726,1686891198000,2023,,N
4509,20212268,1178701609,1801111223774,(주)팀어반,맥대감,박지현,외식,주점,20220101,1688965285000,2023,,N
4510,20212271,2098163713,1101115587047,(주)길품에프엔비,간단하게,강훈,외식,기타 외식,20210928,1688951916000,2023,,N
4511,20212273,5228602220,1701110816522,㈜디노베이션,디노플레이스(DINOPLACE),박병주,서비스,기타 서비스,20210520,1680050876000,2023,,N
4512,20212274,8258802327,1701110851403,(주)메종이츠,타코아찌 타코야끼전문점,양기원,외식,일식,20210110,1687421276000,2023,,N
4513,20212275,7262301100,,예쁨씨미니김밥,예쁨씨 미니김밥,신호준,외식,분식,20230306,1692176304000,2023,,N
4514,20212276,7378101532,1101117042429,(주)에이치에스푸드컴퍼니,일일향,김현수,외식,중식,20190315,1687312380000,2023,,N
4515,20212281,3573600206,,형제&amp;가꾸다,곱BRO,김지선,외식,기타 외식,,1679993467000,2023,,N
4516,20212284,2231600680,,엠아이비코리아,베트남골목식당,주기홍,외식,기타 외국식,20210702,1693975423000,2023,,N
4517,20212287,2158802573,1341110622840,(주)옳음,청담동샤브,원영기,외식,한식,20220802,1685063806000,2023,,N
4518,20212290,1148662046,1101113755498,(주)오피스넥스,빵꾸똥꾸 문구야!,"선장덕, 조성우",도소매,기타도소매,20211006,1684286893000,2023,,N
4519,20212291,1148662046,1101113755498,(주)오피스넥스,오피스25,"선장덕, 조성우",도소매,기타도소매,,1684283041000,2023,,N
4520,20212292,1328632856,2841110135561,(주)펫클럽,하우펫,정성훈,도소매,종합소매점,,1691733031000,2023,,N
4521,20212293,1830102940,,꿈꾸는식탁,부산식객,박영수,외식,분식,20210805,1682662943000,2023,,N
4522,20212295,1768602518,1801111400687,(주)샐러드바스켓,샐러드바스켓(Salad BASKET),박진,외식,기타 외국식,20210601,1686298112000,2023,,N
4523,20212296,3828801947,1801111358737,(주)댄스팜코퍼레이션,메시아컬쳐스튜디오(Messiah CultureStudio),김성준,서비스,기타 교육,,1683616333000,2023,,N
4524,20212300,5558100756,1101116482303,(주)설희,꼼나나브라이드,김태연,서비스,이미용,20210928,1687327260000,2023,,N
4525,20212302,1088615572,1101115634632,(주)이쉐프코리아,방배김밥,김용대,외식,분식,,1676446430000,2023,,N
4526,20212307,1888800370,1101116032025,(주)플렉스에이앤디,와이낫떡볶이,안병근,외식,분식,20210813,1685430616000,2023,,N
4527,20212308,4627500278,,위험한피자,위험한피자,이선우,외식,피자,20211009,1684313224000,2023,,N
4528,20212309,1428601699,1701110782765,(주)김혜진네일앤뷰티,풋시스(FOOTSIS),김혜진,서비스,이미용,20210801,1688605380000,2023,,N
4529,20212310,4188151015,2101110100603,(주)새모양에프앤비,이태리떡볶이,이전무,외식,분식,,1689035631000,2023,,N
4530,20212314,1378106625,1201110017170,(주)세모,시즌글라스(SEASONGLASS),"강기철, 황호은",도소매,(건강)식품,20200720,1684398137000,2023,,N
4531,20212323,4298600393,1801111040483,(주)순곱이네프랜차이즈,더곱이네,감정희,외식,기타 외식,20210927,1682402358000,2023,,N
4532,20212324,1276100437,,돈샐F&B,온비빔밥,심형섭,외식,한식,,1684139106000,2023,,N
4533,20212325,7848801575,1701110766537,㈜이노코믹스,모모케이스,홍승범,도소매,기타도소매,20220115,1684974296000,2023,,N
4534,20212326,8738801915,1512110046493,별하익스프레스(주),부르주메 건강원,김진혁,외식,한식,,1687824149000,2023,,N
4535,20212327,4634700526,,최대감찜닭청주점,최대감찜닭,최승기,외식,한식,20210807,1692666778000,2023,,N
4536,20212331,3978100320,1101115987445,(주)금해코리아,응급실닭볶음탕,전유나,외식,한식,20220509,1681798292000,2023,,N
4537,20212332,8828801786,1101117596377,(주)왕손,그라체파스타,"주광규, 최보성",외식,서양식,,1686728460000,2023,,N
4538,20212333,8828801786,1101117596377,(주)왕손,잘튀기는집,"주광규, 최보성",외식,치킨,,1686728460000,2023,,N
4539,20212334,8608102559,1101117946241,(주)포트코퍼레이션,포트캔커피 PORT CAN COFFEE,심상진,외식,커피,20211001,1676436725000,2023,,N
4540,20212335,3358702055,1701117861259,㈜헌터스,헌터스(HUNTERS),박주억,외식,기타 외식,20200901,1685491439000,2023,,N
4541,20212336,5298703299,1101118655271,(주)대교뉴이프,대교 뉴이프 데이케어센터,강호준,서비스,기타 서비스,20230703,1692604801000,2023,,N
4542,20212337,5298703299,1101118655271,(주)대교뉴이프,대교 뉴이프 방문요양센터 ,강호준,서비스,기타 서비스,,1692604803000,2023,,N
4543,20212338,1128141114,1101110514029,(주)대교,드림멘토,강호준,서비스,기타 서비스,,1672876800000,2023,,N
4544,20212340,7458601902,1101117664497,엔와이앤컴퍼니(주),백만뷰레서피,윤동연,외식,한식,,1690869350000,2023,,N
4545,20212341,1098199153,1101113296054,(주)맥스원이링크,바나타이거,황규연,외식,커피,20220714,1690188114000,2023,,N
4546,20212342,6108702029,1101117929495,(주)에프엔어니스티,chick by chick(칙바이칙),박재훈,외식,치킨,20220714,1686299222000,2023,,N
4547,20212343,6038601516,1601110520399,(주)예가,오꼬리 두루두루,노현정,외식,한식,20220311,1682668313000,2023,,N
4548,20212346,7424400748,,디에스(DS)컴퍼니,오메과메,이수일,외식,기타 외식,20211024,1690273723000,2023,,N
4549,20212347,6700901908,,식신푸드,진짜 옛날 떡볶이,양웅식,외식,기타 외식,20210501,1684974357000,2023,,N
4550,20212348,4740300968,,프랜스타,마이요거트립,신경규,외식,아이스크림/빙수 ,,1673491191000,2023,,N
4551,20212350,1278190373,2801110066603,(주)채선당,투비치킨,김익수,외식,치킨,,1686554720000,2023,,N
4552,20212351,1278190373,2801110066603,(주)채선당,범퍼커피(BUMPER COFFEE), 김익수,외식,커피,,1686554720000,2023,,N
4553,20212352,3038701743,2849110234903,(주)보돌에프앤비,이지비아파스타,변영걸,외식,서양식,,1683605331000,2023,,N
4554,20212353,3038701743,2849110234903,(주)보돌에프앤비,보돌불닭발&곱창,변영걸,외식,한식,,1683605498000,2023,,N
4555,20212355,2278702453,2850110499009,(주)CH컴퍼니,에코,"한상준, 최성근",서비스,스포츠 관련,20211025,1688979570000,2023,,N
4556,20212357,6780602161,,사나래유통,SNS무인분식,정은숙,도소매,편의점,20220710,1690185237000,2023,,N
4557,20212359,5048600689,1701110466111,㈜삼화에프앤씨,아라치,양승재,외식,치킨,20220415,1681259450000,2023,,N
4558,20212360,6218199143,1801110834233,본촌인터내셔날(주),본촌치킨,신종훈,외식,치킨,,1684910843000,2023,,N
4559,20212361,3308601544,1311110559319,(주)리마커블교육,리마커블잉글리시,우상현,서비스,기타 교육,,1687831614000,2023,,N
4560,20212362,3308601544,1311110559319,(주)리마커블교육,링키에듀,우상현,서비스,기타 교육,,1687831461000,2023,,N
4561,20212368,5840801916,,장어상회,장어상회,이정민,외식,한식,,1680050866000,2023,,N
4562,20212370,7424400748,,디에스(DS)컴퍼니,마장동 진 나주곰탕,이수일,외식,한식,20210201,1681871873000,2023,,N
4563,20212371,7424400748,,디에스(DS)컴퍼니,돈찜플러스 순살킹,이수일,외식,한식,20210206,1679470297000,2023,,N
4564,20212372,7098602619,1701110821216,(주)레프트뱅크,레프트뱅크,엄지연,외식,음료 (커피 외),20180514,1692159683000,2023,,N
4565,20212375,1218620063,1201110629339,진이푸드㈜,셰프인하우스,이석현,도소매,(건강)식품,20211020,1691987741000,2023,,N
4566,20212376,7228802182,1201111211515,(주)블러프컴퍼니,윤이수라상,이태윤,외식,한식,,1685939906000,2023,,N
4567,20212377,7228802182,1201111211515,(주)블러프컴퍼니,윤이브런치,이태윤,외식,기타 외식,,1685940032000,2023,,N
4568,20212378,7228802182,1201111211515,(주)블러프컴퍼니,윤이닭갈비,이태윤,외식,한식,,1685939930000,2023,,N
4569,20212379,5594800713,,케이브라더스,팔팔찌개,권성훈,외식,한식,,1680856398000,2023,,N
4570,20212382,3278800709,2850110358586,(주)엠브로,엠브로돈까스,"이동현, 이승엽",외식,일식,20211021,1682053577000,2023,,N
4571,20212383,2388602010,1101117840071,구수한사람들(주),구수옥,김재기,외식,한식,,1687424460000,2023,,N
4572,20212384,2388602010,1101117840071,구수한사람들(주),구수회,김재기,외식,일식,,1687424460000,2023,,N
4573,20212385,5052252679,,컴플리트,계계속속,최형원,외식,한식,,1685400488000,2023,,N
4574,20212386,3588601936,1101117428207,(주)어반푸드랩,야키토리몬돈,방형우,외식,일식,,1682635920000,2023,,N
4575,20212387,3588601936,1101117428207,(주)어반푸드랩,도쿄혼가츠,방형우,외식,일식,,1682635920000,2023,,N
4576,20212388,3588601936,1101117428207,(주)어반푸드랩,달떡볶이(달리는떡볶이),방형우,외식,분식,,1682635920000,2023,,N
4577,20212391,5178100400,1101116126133,(주)지오비에이엔,김치옥,한지훈,외식,한식,20211129,1686890760000,2023,,N
4578,20212392,3921500354,,세웅컴퍼니,인생짜글이&비빔밥,박세웅,외식,한식,20200401,1687421231000,2023,,N
4579,20212393,3918802649,1942110363713,케이에프엔비(주),밀면제작소,황희정,외식,한식,,1687502616000,2023,,N
4580,20212397,1068709917,1101115541506,(주)솔라벨,샐러벨,소상우,외식,기타 외식,,1678431282000,2023,,N
4581,20212399,8010301043,,인정푸드시스템,두죽,김민지,외식,한식,20211025,1692331961000,2023,,N
4582,20212400,1448701881,1101117538056,(주)브라더스스토어,패티 바이 번(PATTY BY BUN),박지우,외식,기타 외식,20221001,1692775297000,2023,,N
4583,20212401,1448701881,1101117538056,(주)브라더스스토어,하박국오리참숯바베큐,박지우,외식,한식,,1692775367000,2023,,N
4584,20212402,7458601902,1101117664497,엔와이앤컴퍼니(주),가츠냉,윤동연,외식,기타 외식,,1690869333000,2023,,N
4585,20212403,7458601902,1101117664497,엔와이앤컴퍼니(주),식빵언니,윤동연,외식,커피,,1690869331000,2023,,N
4586,20212405,4918700304,1801111035773,(주)엘케이푸드,행복한빅마마삼겹,김유석,외식,한식,20220101,1693197196000,2023,,N
4587,20212408,7658601435,1101117182712,(주)에스엠에프씨,로제찜닭로제떡볶이,김민호,외식,한식,,1681869603000,2023,,N
4588,20212415,8146500301,,구미찬에프앤비,구미찬통닭,안승필,외식,치킨,,1685426795000,2023,,N
4589,20212416,6408700890,1101116765866,보고싶다(주),하노이맥주밤거리,정성욱,외식,주점,20220512,1685515795000,2023,,N
4590,20212417,6408700890,1101116765866,보고싶다(주),엠엠엠(MMM),정성욱,외식,기타 외식,,1685515778000,2023,,N
4591,20212420,2178144702,1101115387421,(주)한국창업경제연구소,막리단길,장정용,외식,한식,20220603,1684978734000,2023,,N
4592,20212421,8598801511,1101117281928,(주)김봉길컴퍼니,그김에,이용길,외식,한식,,1672807023000,2023,,N
4593,20212422,5788701857,1348110606808,(주)짬뽕관,미미 된장집,이신영,외식,한식,,1672640686000,2023,,N
4594,20212425,5788701857,1348110606808,(주)짬뽕관,미미 찌개방,이신영,외식,한식,,1672640800000,2023,,N
4595,20212426,7828701887,1101117568813,(주)더컴바인코리아,브리앙뜨 워터키즈룸,이욱,서비스,기타 서비스,,1678173460000,2023,,N
4596,20212428,7828701887,1101117568813,(주)더컴바인코리아,옥토넛 키즈풀,이욱,서비스,기타 서비스,,1679994000000,2023,,N
4597,20212430,2358801700,1101117609922,(주)한율에프앤비,미스터국수왕,천대호,외식,분식,,1678078229000,2023,,N
4598,20212431,1178179648,1101114826470,(주)몰리제,팡스 버거&샌드위치(Pang's Burger&Sandwich),이승영,외식,패스트푸드,,1692344260000,2023,,N
4599,20212432,3398700059,1101115686120,(주)물과소금,티포인트(TEA Point),"안성원, 이종석",외식,기타 외식,,1681096860000,2023,,N
4600,20212433,3398700059,1101115686120,(주)물과소금,의정부칼국수,"안성원, 이종석",외식,한식,,1681096860000,2023,,N
4601,20212434,3468102524,1101117997187,(주)모두공감,냠냠담,김태경,외식,기타 외식,20220204,1681362478000,2023,,N
4602,20212435,8508602765,1801111463198,(주)다이아컴퍼니,하얀고래,"박건후,최성보",외식,주점,,1688621677000,2023,,N
4603,20212436,4598602238,1801111351062,(주)팔복식품,팔복통닭,원명조,외식,치킨,,1690270721000,2023,,N
4604,20212437,8998602339,1101117995850,(주)일월삼일푸드랩,무국적식탁,김용준,외식,한식,20211016,1678438800000,2023,,N
4605,20212439,7098602680,1101117993549,(주)피자이노베이션,피자먹다,김철운,외식,피자,20211118,1676448237000,2023,,N
4606,20212440,2308112431,1101117497848,(주)이너라인코퍼레이션,이너라인,송용근,서비스,스포츠 관련,,1673932858000,2023,,N
4607,20212442,1088601535,1101114882373,(주)명륜당,명륜커피,도선애,외식,커피,,1681711200000,2023,,N
4608,20212443,1088601535,1101114882373,(주)명륜당,명륜호프,도선애,외식,주점,,1681711200000,2023,,N
4609,20212449,1088601535,1101114882373,(주)명륜당,명륜분식,도선애,외식,분식,,1681711200000,2023,,N
4610,20212450,4728602911,1101118353180,(주)취향에프앤비,취향마라,김백진,외식,중식,,1672887169000,2023,,N
4611,20212451,1088601535,1101114882373,(주)명륜당,명륜하노이,도선애,외식,기타 외국식,,1681711200000,2023,,N
4612,20212452,1088601535,1101114882373,(주)명륜당,명륜피자,도선애,외식,피자,,1681711200000,2023,,N
4613,20212453,8898601861,2850110454607,(주)천사들,1st PC방(퍼스트PC방),이승호,서비스,PC방,,1678321088000,2023,,N
4614,20212455,1088601535,1101114882373,(주)명륜당,명륜쥬스,도선애,외식,음료 (커피 외),,1681711200000,2023,,N
4615,20212456,1088601535,1101114882373,(주)명륜당,명륜당제과,도선애,외식,제과제빵,,1681717595000,2023,,N
4616,20212458,1088601535,1101114882373,(주)명륜당,명륜반점,도선애,외식,중식,,1681711200000,2023,,N
4617,20212459,1088601535,1101114882373,(주)명륜당,명륜스시,도선애,외식,일식,,1681711200000,2023,,N
4618,20212460,1088601535,1101114882373,(주)명륜당,명륜스테이크,도선애,외식,서양식,,1681711200000,2023,,N
4619,20212461,1088601535,1101114882373,(주)명륜당,명륜아이스크림,도선애,외식,아이스크림/빙수 ,,1681711200000,2023,,N
4620,20212462,1088601535,1101114882373,(주)명륜당,메타버거(METABURGER) ,도선애,외식,패스트푸드,,1686729017000,2023,,N
4621,20212463,6704600748,,큐포아이(Q4i),두부생활,박병무,도소매,기타도소매,,1679643540000,2023,,N
4622,20212464,4608602349,1801111357391,(주)와썹브로,피자와썹,"김찬성, 김태환",외식,피자,20210429,1687332593000,2023,,N
4623,20212467,6048143794,1701110817306,(주)탑컴퍼니,TOP LITER,이용,외식,커피,20210523,1682636758000,2023,,N
4624,20212468,8750102525,,명장푸드,명장진국설렁탕,김향규,외식,한식,,1690541604000,2023,,N
4625,20212470,6348801509,1601110563018,(주)집으로,글고만식당,노건엽,외식,기타 외식,,1691486082000,2023,,N
4626,20212471,1798101449,1911110084405,(주)와로,와로샐러드,오형래,외식,기타 외식,20200501,1690541568000,2023,,N
4627,20212473,4331701508,,누를황떡볶이본사,누를황떡볶이,하수현,외식,분식,20211024,1686215089000,2023,,N
4628,20212478,3508702355,1748110112930,(주)씨제이패밀리,장인복국,채원규,외식,한식,20210705,1687500174000,2023,,N
4629,20212479,8558801988,1712110124386,(주)경주맥주,시장맥주,이화수,외식,주점,,1688086945000,2023,,N
4630,20212484,2518800187,1601110402761,(주)시선프랜차이즈,꽃보다 떡볶이(꽃떡),김대업,외식,분식,,1687154229000,2023,,N
4631,20212485,5638802225,1612110050088,(주)봄날엔에프앤에스,83누들차이,김남동,외식,중식,,1688461217000,2023,,N
4632,20212486,5638802225,1612110050088,(주)봄날엔에프앤에스,83다복수육국밥,김남동,외식,한식,20220103,1688461219000,2023,,N
4633,20212488,4028802181,1748110110257,(주)디더블유씨,피카커피,금도원,외식,커피,20200601,1687335809000,2023,,N
4634,20212489,3692001736,,더웰프랜차이즈,투겹살,임영균,외식,기타 외식,,1682924014000,2023,,N
4635,20212490,4108801752,1615110267934,(주)하율홀딩스,데일리오,"안정윤,김성수",외식,일식,,1691014585000,2023,,N
4636,20212491,4108801752,1615110267934,(주)하율홀딩스,스시테리아,"안정윤, 김성수",외식,일식,,1691014526000,2023,,N
4637,20212492,4108801752,1615110267934,(주)하율홀딩스,스시루,"안정윤, 김성수",외식,일식,,1691014525000,2023,,N
4638,20212493,2591001876,,내추럴스토리,Chopt 샌드위치,권용희,외식,패스트푸드,20211014,1689674875000,2023,,N
4639,20212494,3408102623,1801111454816,(주)더블유씨피,키토니,"변기원, 김동원",외식,일식,20200201,1681280534000,2023,,N
4640,20212495,1273087459,,메인텍,메인텍,전훈,서비스,자동차 관련,20211201,1672791155000,2023,,N
4641,20212499,1178151015,1101113047720,(주)코리아폴리스쿨,캔비(CanB)어학원,"임홍일, 김성원",서비스,교육 (외국어),,1689039400000,2023,,N
4642,20212500,8158102597,1101118091706,(주)펀하이즈,하이즈커피,김득호,외식,커피,20211122,1684893274000,2023,,N
4643,20212506,8578801795,1101117883328,(주)가치푸드,어떡,"주수준, 박철오",외식,분식,,1687154827000,2023,,N
4644,20212507,8578801795,1101117883328,(주)가치푸드,장빙고냉면,"주수준, 박철오",외식,한식,,1687154784000,2023,,N
4645,20212508,8578801795,1101117883328,(주)가치푸드,구름계란덮밥,"주수준, 박철오",외식,한식,20220531,1683593340000,2023,,N
4646,20212514,1088189953,1101114214302,(주)로드와이즈,에이드영어,김광민/ 김대영,서비스,교육 (외국어),20210901,1686728752000,2023,,N
4647,20212515,1048802012,1101117896389,(주)달빛푸드,달빛과일,선유지,외식,기타 외식,20210108,1687856663000,2023,,N
4648,20212516,7348701078,1101117087144,(주)소셜텍,파페지,박용규,외식,음료 (커피 외),,1681351020000,2023,,N
4649,20212517,4458802233,1101117881223,㈜에이치비에스,집생로커피,배병한,외식,커피,20220509,1693176303000,2023,,N
4650,20212518,8948602315,1101117797529,(주)조경민,꿀꿀진순대,조경민,외식,한식,20211027,1676422800000,2023,,N
4651,20212519,8818602148,1101117910113,(주)디와이비최선메이트,디와이비최선어학원,김성민,서비스,교육 (외국어),20211104,1687155022000,2023,,N
4652,20212520,8818602148,1101117910113,(주)디와이비최선메이트,디와이비랜퍼스,김성민,서비스,교육 (외국어),,1687155130000,2023,,N
4653,20212521,8818602148,1101117910113,(주)디와이비최선메이트,디와이비크레오,김성민,서비스,교육 (외국어),20220315,1687155098000,2023,,N
4654,20212522,2098163713,1101115587047,(주)길품에프엔비,천하무쇠삼겹,강훈,외식,한식,,1688953006000,2023,,N
4655,20212523,2098163713,1101115587047,(주)길품에프엔비,일등초장집,강훈,외식,일식,,1688952617000,2023,,N
4656,20212525,1780501928,,벗붕,월화식당,전준형,외식,기타 외식,20220101,1677025260000,2023,,N
4657,20212526,8968100318,1101115859149,(주)비에프푸드,조그삼,주광섭,외식,한식,20210310,1683855337000,2023,,N
4658,20212528,3628102206,1101117952339,(주)더뉴스탠다드,후토루,하경재,외식,일식,20220714,1691987270000,2023,,N
4659,20212533,6858602332,1101118156485,(주)붐파트너스,붐피자(BOOM PIZZA),홍영택,외식,피자,20220225,1692950578000,2023,,N
4660,20212534,6058701616,1311110601003,(주)타베코리아,진미반점,고도령,외식,중식,,1693953721000,2023,,N
4661,20212535,4632801320,,웰키친,아구널찜했어,황정은,외식,한식,,1681800214000,2023,,N
4662,20212537,7428702063,2849110250975,(주)다움푸드,요즘찜닭,정지상,외식,한식,,1691469441000,2023,,N
4663,20212538,7778800559,1101116315413,(주)오마뎅,오마닭,최주희,외식,치킨,,1681885248000,2023,,N
4664,20212539,7778800559,1101116315413,(주)오마뎅,옹쎄,최주희,외식,분식,,1681885201000,2023,,N
4665,20212540,8278801886,1358110396672,(주)바르다프랜차이즈,도-옥보적 찜닭:발&덮빱,이주현,외식,기타 외식,,1684988960000,2023,,N
4666,20212542,2216800311,,성호푸드,맛있는 짬뽕촌,이수정,외식,중식,20210605,1687325788000,2023,,N
4667,20212543,2216800311,,성호푸드,중식명장 이송학,이수정,외식,중식,20211010,1687325843000,2023,,N
4668,20212544,1548801468,1357110138977,(주)팀프에프앤비,라멘집이야,노우택,외식,일식,,1690441190000,2023,,N
4669,20212545,1548801468,1357110138977,(주)팀프에프앤비,빵집이야,노우택,외식,제과제빵,,1690440368000,2023,,N
4670,20212546,1548801468,1357110138977,(주)팀프에프앤비,돈까스집이야,노우택,외식,서양식,20221108,1690441074000,2023,,N
4671,20212547,1548801468,1357110138977,(주)팀프에프앤비,덮밥집이야,노우택,외식,한식,20220705,1690439117000,2023,,N
4672,20212548,1548801468,1357110138977,(주)팀프에프앤비,카레집이야,노우택,외식,기타 외국식,,1690432142000,2023,,N
4673,20212549,1548801468,1357110138977,(주)팀프에프앤비,진경순 부대꼬마김밥,노우택,외식,분식,,1689748800000,2023,,N
4674,20212550,1548801468,1357110138977,(주)팀프에프앤비,밥상배달,노우택,외식,한식,,1690441851000,2023,,N
4675,20212551,1548801468,1357110138977,(주)팀프에프앤비,치킨집이야,노우택,외식,치킨,,1690432232000,2023,,N
4676,20212552,1548801468,1357110138977,(주)팀프에프앤비,술상배달,노우택,외식,주점,,1690432742000,2023,,N
4677,20212553,1548801468,1357110138977,(주)팀프에프앤비,버거집이야,노우택,외식,패스트푸드,,1690431957000,2023,,N
4678,20212554,1548801468,1357110138977,(주)팀프에프앤비,마라탕집이야,노우택,외식,기타 외국식,,1690441567000,2023,,N
4679,20212555,1548801468,1357110138977,(주)팀프에프앤비,쌀국수집이야,노우택,외식,기타 외국식,20220726,1690432646000,2023,,N
4680,20212556,1548801468,1357110138977,(주)팀프에프앤비,고기집이야,노우택,외식,한식,,1690438762000,2023,,N
4681,20212557,1548801468,1357110138977,(주)팀프에프앤비,샐러드집이야,노우택,외식,기타 외식,,1690431780000,2023,,N
4682,20212558,5184800779,,이대성의진면목,이대성의 진면목,이대성,외식,한식,,1682381758000,2023,,N
4683,20212563,8848802215,1942110338344,㈜민족에프앤비,족발사관학교,박철곤,외식,한식,20210101,1684398137000,2023,,N
4684,20212564,1961700634,,개코얼큰이불닭발본점,개코얼큰이 불닭발,김소란,외식,한식,20211028,1685577797000,2023,,N
4685,20212565,5088137484,1711110027996,(주)제이오푸드,소곱녀,권여정,외식,한식,20211116,1687500121000,2023,,N
4686,20212566,8138802625,1701110887870,㈜조은컴퍼니,월등한만두,김건호,외식,한식,,1692952527000,2023,,N
4687,20212567,1351173858,,위대한푸드,위대한부대찌개,홍성표,외식,한식,,1680682405000,2023,,N
4688,20212568,6140475410,,프로키친,퍼스트생갈비찜,JIN ZHEHAO,외식,한식,20211007,1685400365000,2023,,N
4689,20212569,5090235301,,김이장FnC,김이장 짜글이 갈비찜 김치찌개,김기선,외식,한식,20210920,1684226883000,2023,,N
4690,20212571,4418700221,1101115924801,설성푸드(주),설성목장,조성진,도소매,기타도소매,20201113,1690771331000,2023,,N
4691,20212572,4178801660,1101117317393,(주)블랙루머,블랙루머,박수민,외식,기타 외식,20200110,1681351020000,2023,,N
4692,20212573,3138801072,1342110205561,(주)더씨앤디,밀키토랑,최승국,외식,기타 외식,20211105,1688334557000,2023,,N
4693,20212574,3138801072,1342110205561,(주)더씨앤디,온복비빔국수,최승국,외식,분식,20211021,1687384892000,2023,,N
4694,20212577,3488801684,1345110484218,(주)포텍,아름다운밤연어육회,오세현,외식,일식,,1687412833000,2023,,N
4695,20212582,8528602233,2850110449468,(주)이노파트너스,샴빠샴뺘,이인호,외식,주점,,1689733940000,2023,,N
4696,20212585,4058802176,1101117993359,(주)에이치이디푸드,고급양식,최수용,외식,서양식,20210117,1679380064000,2023,,N
4697,20212592,6520700213,,이센스,감동창고,최해필,도소매,기타도소매,,1686618313000,2023,,N
4698,20212593,6520700213,,이센스,열정시대,최해필,외식,주점,,1686618312000,2023,,N
4699,20212594,6520700213,,이센스,감동카페,최해필,외식,음료 (커피 외),,1686618330000,2023,,N
4700,20212598,6520700213,,이센스,디저트일구,최해필,외식,기타 외식,,1686618342000,2023,,N
4701,202126,5698702755,1801111471547,㈜고더컴퍼니,고더커피,심재용,외식,커피,20210701,1689239140000,2023,,N
4702,20212602,2018162229,1101112132316,(주)에땅,호선생찜닭8422,공동관,외식,한식,,1688976720000,2023,,N
4703,20212603,2968601832,1101117473898,(주)율에프앤비,오마이스,권성환,외식,아이스크림/빙수 ,,1683155100000,2023,,N
4704,20212605,4458802233,1101117881223,㈜에이치비에스,아맵떡,배병한,외식,분식,,1675674000000,2023,,N
4705,20212606,4458802233,1101117881223,(주)에이치비에스,뼈고집,배병한,외식,한식,,1693176301000,2023,,N
4706,20212607,6412600946,,그린팜에프앤씨,샐러디아,박성호,외식,한식,20220107,1679038408000,2023,,N
4707,20212608,8083400980,,초밥마켓,초밥마켓,반영철,외식,한식,20210915,1676595622000,2023,,N
4708,20212609,6478101961,1801111312676,(주)다이버스잇,에이햅(Ahap),최정삼,외식,커피,20210331,1686298139000,2023,,N
4709,20212610,3858100540,1342110179021,(주)홀딩핸즈,기떡찜,김완식,외식,분식,20220809,1688625080000,2023,,N
4710,20212611,1148714876,1101115307411,(주)신라외식개발,떡볶이명장,유상부,외식,분식,,1688721060000,2023,,N
4711,20212612,1148714876,1101115307411,(주)신라외식개발,제육시대,유상부,외식,기타 외식,,1688721060000,2023,,N
