,yr,corpNm,brno,crno,indvdlCorpSeCd,corpRgDate,telno,fxno,bzmnRgsDate,rprsvNm,ozip,lctnAddr,lctnDaddr,brandCnt,affltsCnt,jngInstNm
3365,2023,종국이두마리치킨체인본부,5031965391,,10,,0535659998,0535649998,20080221,이순남,41845,대구광역시 서구 평리로35길 13-18,(중리동),1.0,0.0,조정원
3366,2023,달&달치킨,5032139843,,10,,0535889985,000000000,20100430,박종현,42614,대구광역시 달서구 서당로7길 81,(신당동),1.0,0.0,조정원
3367,2023,팔백식품,5032373729,,10,,0535270800,0535270898,20121120,천은영,42970,대구광역시 달성군 옥포읍 옥계길 73,(본리리),1.0,0.0,조정원
3368,2023,언더스탠딩(UNDERSTANDING),5033593150,,10,,0313604040,00000000000,20210614,정해성,16058,경기도 의왕시 등칙골1길 6,2층 202호,1.0,0.0,경기도
3369,2023,서연방문재활간호재가요양센터,5034534636,,10,,,05089292487,20220712,임유순,12789,경기도 광주시 벼루개길42번길 24-2,"2002동 604호(태전동,힐스테이트 태전2차 에듀포레)",1.0,0.0,경기도
3370,2023,여수육개장,5034738878,,10,,16003225,,20210825,김교현,59689,전라남도 여수시 시청동3길 12-4,1층,1.0,0.0,조정원
3371,2023,장원식품,5036362155,,10,,0535584115,,19930210,이왕경,41839,대구광역시 서구 국채보상로38길 64-1,(중리동),1.0,0.0,조정원
3372,2023,보울레시피,5037600241,,10,,0016009783,00000000,20210304,"최희완, 김광용",61949,광주광역시 서구 상무중앙로 70,1동 1층 102호,2.0,0.0,조정원
3373,2023,(주)신성마을,5038170611,1701110300781,11,20051220,0535272020,0535272021,20051220,정은여,42806,대구광역시 달서구 상화북로43길 54,1층,1.0,0.0,조정원
3374,2023,(주)떡파는사람들,5038170718,1701110301094,11,20051223,0215444427,0535834442,20060101,성우진,42704,대구광역시 달서구 성서공단북로 250,(갈산동),1.0,0.0,조정원
3375,2023,(주)프랜푸드,5038175746,1701110328733,11,20070323,0533563664,0533830042,20070402,옥재석,41503,대구광역시 북구 검단북로2길 6,(산격동),1.0,0.0,조정원
3376,2023,주은교육(주),5038180292,1701110355174,11,20080507,16885884,0532854449,20080509,"안중현, 홍혜숙",42709,대구광역시 달서구 달구벌대로 1130,401호,2.0,0.0,조정원
3377,2023,(주)달구지푸드,5038181952,1701110363573,11,20080924,0809567000,0535935911,20081001,조용환,42968,대구광역시 달성군 논공읍 농공공단길 10,1층,3.0,0.0,조정원
3378,2023,(주)웰가코리아,5038192065,1701110418930,11,20101224,07089111100,05040532907,20101224,류승미,42948,대구광역시 달성군 화원읍 성천로 108,(2F),1.0,0.0,조정원
3379,2023,(주)이에이티,5038193614,1701110427163,11,20110414,07000001577,025445156,20110414,조원희,08592,서울특별시 금천구 가산디지털2로 34,210-3에이호,1.0,0.0,서울시
3380,2023,(주)신참에프앤씨,5038617722,1701110554354,11,20150120,00015777698,0535666339,20150128,박재석,41816,대구광역시 서구 달서로 97,(비산동),1.0,0.0,조정원
3381,2023,주왕산삼계탕부산경남본부,5040282416,,10,,0512710784,0512710794,20060901,김무겸 외 1						,46717,부산광역시 강서구 신포길39번길 37,.,1.0,0.0,부산시
3382,2023,푸드삼성,5040598748,,10,,0709631000,,20040706,박태동,41436,대구광역시 북구 대천로9길 6-1,(읍내동),4.0,0.0,조정원
3383,2023,전원숯불갈비,5040738685,,10,,18007383,,20060817,엄태인,42203,대구광역시 수성구 용학로 129,"두산동, 외 7필지 3층",1.0,0.0,조정원
3384,2023,호식이두마리치킨,5040799251,,10,,025639922,025490009,20060701,최호식,06060,서울특별시 강남구 학동로 337,17층,1.0,0.0,서울시
3385,2023,서컴퍼니,5041677337,,10,,18999869,0532539860,20140528,김건우,41942,대구광역시 중구 동성로2길 27,(삼덕동1가 4층),1.0,0.0,조정원
3386,2023,가지많은나무,5042275188,,10,,18009567,,20140424,조동진,41529,대구광역시 북구 동북로57길 26,1층 토스트앤후르츠,1.0,0.0,조정원
3387,2023,한냐마켓또,5042977472,,10,,07042418155,0200000000,20130917,김현태,41941,대구광역시 중구 동성로5길 69-1,(삼덕동 1가),1.0,0.0,조정원
3388,2023,제육연구소,5044900516,,10,,0200000000,0200000000,20201220,김태우외 1명,07752,서울특별시 강서구 강서로18다길 44,1층,1.0,0.0,서울시
3389,2023,돈까스에빠지다,5046609493,,10,,15227449,0000000000,20200505,주영숙,38529,경상북도 경산시 청운로 29,2층,1.0,0.0,조정원
3390,2023,(주)다빈치,5048149222,1701110235491,11,20021104,0539582041,0539582043,20021111,정상형,38494,경상북도 경산시 진량읍 일연로 643,.,2.0,0.0,조정원
3391,2023,(주)커피명가,5048158075,1701110271271,11,20080807,0537460892,0537461474,20040816,안명규,38482,경상북도 경산시 압량읍 임당로 230,.,1.0,0.0,조정원
3392,2023,(주)보하라,5048167652,1701110309519,11,20060508,025722110,025622111,20060720,"이정열, 이만재",41260,대구광역시 동구 장등로 36-7,3층,1.0,0.0,조정원
3393,2023,(주)월배농산푸드,5048172136,1701110333948,11,20070611,0533117589,0533237559,20070615,김준호,41488,대구광역시 북구 매천로18길 34,"(매천동, 북대구농협공판장 중매인8번)",1.0,0.0,조정원
3394,2023,(주)연우디자인,5048186362,1701110400557,11,20100326,07081051000,0537674476,20100326,김기영,41517,대구광역시 북구 유통단지로8길 66,.,1.0,0.0,조정원
3395,2023,(주)텍스토머,5048188278,1701110408486,11,20100720,0533140406,0533130409,20100719,김재원,41401,대구광역시 북구 칠곡중앙대로 656,(읍내동),1.0,0.0,조정원
3396,2023,㈜삼화에프앤씨,5048600689,1701110466111,11,20120713,0535832211,0535832216,20120717,양승재,42704,대구광역시 달서구 성서로 281,1층,1.0,0.0,조정원
3397,2023,(주)지핸즈,5048601276,1701110473033,11,20120927,0533133476,0533133478,20120901,진경도,41408,대구광역시 북구 도남길 61-9,핸즈커피,1.0,0.0,조정원
3398,2023,(주)에코클린,5048602770,1701110475120,11,20121025,0532452603,0532453602,20121101,"한융희, 한다희",41936,대구광역시 중구 달구벌대로 2077,현대백화점지하 6층(계산동2가),1.0,0.0,조정원
3399,2023,(주)에프씨봉대박,5048603819,1701110481440,11,20130108,16000920,0539550928,20130201,이채환,41544,대구광역시 북구 대학로23길 7-2,3층,7.0,5.0,조정원
3400,2023,(주)맛찬들,5048605457,1701110488264,11,20130326,0539395600,0539395603,20130401,이동관,41218,대구광역시 동구 신암남로 149,(신암동),1.0,0.0,조정원
3401,2023,(주)매스컴퍼니,5048608401,1701110499386,11,20130710,05316004765,0532894765,20130801,이은재,41940,대구광역시 중구 공평로8길 29,2층,1.0,0.0,조정원
3402,2023,(주)두남자컴퍼니,5048611361,1701110516388,11,20140110,0533234478,0533244478,20140110,최재원,41469,대구광역시 북구 학정로 109,(태전동),1.0,0.0,조정원
3403,2023,(주)씨엠월드에프앤씨,5048613938,1701110530461,11,20140603,0537590907,030334441171,20140603,최영구,42228,대구광역시 수성구 파동로 131,(파동),2.0,0.0,조정원
3404,2023,(주)대구우야지막창,5048614316,1701110531922,11,20140618,0537428766,0537428765,20140618,권기현,42063,대구광역시 수성구 효행로2길 25,비동(만촌동),1.0,0.0,조정원
3405,2023,(주)에스에이치,5048616288,1701110540949,11,20140918,07016002874,0536211034,20140918,이성화,41938,대구광역시 중구 공평로 59,"7층 (공평동, 우원빌딩)",3.0,0.0,조정원
3406,2023,(주)에이트웍스,5048801979,1601110603749,11,20210907,18006857,,20210913,김영순,35275,대전광역시 서구 신갈마로211번안길 11,101호,1.0,0.0,조정원
3407,2023,고향밀면,5050242493,,10,,050713237169,000000000,19980228,이현주,38159,경상북도 경주시 태종로791번길 7,(황오동),1.0,0.0,조정원
3408,2023,신제주해장국,5051569599,,10,,0543388803,05041455724,20140529,이기탁,38864,경상북도 영천시 영화로 373,(망정동),1.0,0.0,조정원
3409,2023,컴플리트,5052252679,,10,,01083501205,050544141205,20230424,최형원,62247,광주광역시 광산구 수완로73번길 29,4층 402호(수완동),1.0,0.0,조정원
3410,2023,착한초밥,5052701137,,10,,0000000,,20211130,김 명이,28416,충청북도 청주시 흥덕구 진재로55번길 13-7,1층,1.0,0.0,조정원
3411,2023,우뚝,5052922266,,10,,0000000,0000000000,20210521,고승일,17774,경기도 평택시 특구로23번길 10,1층 우뚝(서정동),1.0,0.0,경기도
3412,2023,인터푸드플래닝,5053423920,,10,,025386481,025386480,20151201,이상걸,05546,서울특별시 송파구 백제고분로 467,"5층(방이동, 이롬빌딩)",1.0,0.0,서울시
3413,2023,(주)더블유코리아,5057500411,2850110489109,10,,0319733407,,20210607,황인섭,10524,경기도 고양시 덕양구 무원로54번길 59,1층,1.0,0.0,경기도
3414,2023,(주)멕시카나,5058126523,1747110011001,11,20070503,0234331857,0234331854,20070510,"최광은, 임대진",05677,서울특별시 송파구 송파대로34길 35,(송파동),1.0,0.0,서울시
3415,2023,오름푸드(주),5058184348,1244110158388,11,20150227,0319862320,0319985164,20150301,최종범,10132,경기도 김포시 고촌읍 황어로350번길 135,2층,1.0,0.0,경기도
3416,2023,(주)진고집,5058184969,2802110162847,11,20170112,0315519988,,20170112,진근화,11923,경기도 구리시 동구릉로30번길 20,102호(인창동),1.0,0.0,경기도
3417,2023,㈜헤비스테이크,5058185425,1101116733368,11,20180425,0264023309,0000000000,20180514,조경진,02262,서울특별시 중랑구 신내역로 111,"비205호(신내동, 신내에스케이브이원센터)",1.0,0.0,서울시
3418,2023,(주)용용컴퍼니,5058187006,1501110337564,11,20221004,00018007751,0000000000,20221004,주용식,28643,충청북도 청주시 서원구 내수동로108번길 40,2층 8-4호,1.0,0.0,조정원
3419,2023,㈜어물전,5058602128,1701110827769,11,20210713,0094523955,00000000000,20210719,김동규,42021,대구광역시 수성구 국채보상로 910,1층,1.0,0.0,조정원
3420,2023,(주)우리동네라운지,5058701465,1101117402219,11,20200225,15222524,,20200310,최규원,05834,서울특별시 송파구 중대로 24,101호,1.0,0.0,서울시
3421,2023,제이디푸드(주),5058702450,1911110104659,11,20220630,0557621577,00000000000,20220707,이준생,52727,경상남도 진주시 강남로95번길 8-6,1층,1.0,0.0,조정원
3422,2023,(주)저스트컴퍼니,5058801569,1801111257236,11,20191217,93228646,,20200102,김범준,47247,부산광역시 부산진구 서전로47번길 19,205호(전포동),2.0,0.0,부산시
3423,2023,권미현꽃예술원,5059407278,,10,,050713496497,000000000,19960101,권미현,38144,경상북도 경주시 화랑로 61,권미현꽃예술원,1.0,0.0,조정원
3424,2023,신세계닭발,5060797206,,10,,48195533,,20130901,이소희,37589,경상북도 포항시 북구 장량로173번길 6-1,(양덕동),1.0,0.0,조정원
3425,2023,큰돈쪽쪽갈비,5062040361,,10,,0542755650,,20130326,김영환,39841,경상북도 칠곡군 석적읍 서중리4길 32,101동 1702호,1.0,0.0,조정원
3426,2023,박태규의철통닭갈비본점,5065700346,,10,,0432711663,0000000000,20200210,박태규,28658,충청북도 청주시 서원구 호국로3번길 6,1층 B동,1.0,0.0,조정원
3427,2023,(주)향기내는사람들,5068173091,1717110090074,11,20100826,0542624620,0542624628,20100913,"임정택, 이민복",37596,경상북도 포항시 북구 장량로226번길 6,2층(양덕동),1.0,0.0,조정원
3428,2023,(주)루머팡,5068176346,1717110094711,11,20110708,0542830777,0542818800,20110708,박경자,37742,경상북도 포항시 북구 죽파로 7,(주)루머팡,1.0,0.0,조정원
3429,2023,(주)오매족서면본점,5068181913,1717110102530,11,20121107,18990492,0518040492,20121107,김태훈,47296,부산광역시 부산진구 중앙대로680번길 45,"5, 1층(부전동)",1.0,0.0,부산시
3430,2023,(주)지비엠,5068192759,1101116415940,11,20170530,07088850692,07040153507,20170530,"김진,박근용",08591,서울특별시 금천구 가산디지털1로 24,205~206호(가산동 대륭테크노타운13차),1.0,0.0,서울시
3431,2023,(주)옥된장에프앤비,5068194698,1311110704865,11,20230512,16618466,05044604991,20230512,조영훈,13383,경기도 성남시 중원구 성남대로 1115,"7층 703호(성남동, 모란시티)",1.0,1.0,경기도
3432,2023,(주)베스트에프앤씨,5068600915,2850110365391,11,20170922,018554265,0319078785,20170922,박종철,10201,경기도 고양시 일산서구 덕산로 16,가동(구산동),1.0,0.0,경기도
3433,2023,(주)제주항푸드,5068602999,1801111471141,11,20221018,01084794564,0517223566,20221018,정연혁,47100,부산광역시 부산진구 초읍천로 113,4층 401호(초읍동),1.0,0.0,부산시
3434,2023,백에스코리아(주),5068702055,2149110065261,11,20210420,0638587474,000000000,20210420,백정효,54548,전라북도 익산시 하나로 536,3층(어양동),1.0,0.0,조정원
3435,2023,(주)굿보이스클럽,5068802197,1615110306675,11,20211105,18335723,,20220201,김민석외1,06049,서울특별시 강남구 언주로147길 42,2층 2193호(논현동),2.0,0.0,서울시
3436,2023,바다정원,5070448390,,10,,0547328955,,20130115,김태한,36453,경상북도 영덕군 강구면 영덕대게로 453,1층,1.0,0.0,조정원
3437,2023,행진푸드,5070472075,,10,,18335332,,20200701,문지영,49360,부산광역시 사하구 사하로166번길 31,1층(괴정동),1.0,0.0,부산시
3438,2023,서민에프엔씨,5070665772,,10,,0316661082,0316671082,20211209,박태식,17700,경기도 평택시 서탄면 서탄1로 335,B동,1.0,0.0,경기도
3439,2023,마라365,5072349895,,10,,0312035392,05042553250,20170609,권서은,18378,경기도 화성시 영통로27번길 8,1층,1.0,0.0,경기도
3440,2023,신미방식품,5074500875,,10,,18008759,,20221121,CHI CHENGJUN(최성군),01415,서울특별시 도봉구 노해로 397-15,"13층 1307호(창동, 백상빌딩)",1.0,0.0,서울시
3441,2023,정리쌤,5076064611,,10,,16684348,0000000000,20180615,조현정,37791,경상북도 포항시 남구 해동로 71,(해도동),1.0,0.0,조정원
3442,2023,(주)어반트랜드팀,5078116695,1311110681980,11,20220906,96095082,,20220901,신철호,13591,경기도 성남시 분당구 황새울로360번길 28,4층,1.0,0.0,경기도
3443,2023,(주)아우온,5078801643,1101117523883,11,20200617,,,20200701,최동규,10081,경기도 김포시 김포한강2로 362,상가동 1층 111호,1.0,0.0,경기도
3444,2023,(주)인생뮤직,5078802244,1348110686678,11,20220504,00000000,,20220519,권대희,18453,경기도 화성시 동탄중심상가2길 5,", 704호, 705호(반송동, 리더스프라자)",1.0,0.0,경기도
3445,2023,요래오래,5080574466,,10,,0536575090,0536575090,20070319,손용호,42661,대구광역시 달서구 달구벌대로 1834,908호,1.0,0.0,조정원
3446,2023,굿펫샵컴퍼니,5081198023,,10,,15776049,000000000,20180417,윤대영,35350,대전광역시 서구 도안북로93번길 11,"401호(도안동, 에프엠프라임4차빌딩)",2.0,0.0,조정원
3447,2023,고릴라골프,5082362474,,10,,0428252389,,20170919,조은주,34181,대전광역시 유성구 월드컵대로307번길 3,1층,1.0,0.0,조정원
3448,2023,에이엔미,5082392508,,10,,0616867982,,20221205,안철주,59689,전라남도 여수시 시청동5길 17-4,1층,1.0,0.0,조정원
3449,2023,봄빛베스트,5082800852,,10,,025975508,0313850919,20200218,임미희,13938,경기도 안양시 동안구 관악대로 343,3층 302호(관양동),1.0,0.0,경기도
3450,2023,(주)제이오푸드,5088137484,1711110027996,11,20140122,18009792,0548430559,20140129,권여정,36756,경상북도 안동시 일직면 풍일로 2340,-,2.0,0.0,조정원
3451,2023,(주)씨엠케이푸드,5088700510,1701110623878,11,20161130,0537628292,0537658293,20161130,윤민환,42246,대구광역시 수성구 지범로48길 30,치맥킹,1.0,0.0,조정원
3452,2023,김이장FnC,5090235301,,10,,18007962,,20210901,김기선,61966,광주광역시 서구 상일로14번길 4,1층 101호(쌍촌동),1.0,0.0,조정원
3453,2023,리치애프앤비,5093201526,,10,,01062325035,03180569434,20221109,채혜영,17141,경기도 용인시 처인구 동부로 390,1층,5.0,0.0,경기도
3454,2023,경성에프앤에스(경성F&S),5093900512,,10,,01047685460,,20200722,이정하,18469,경기도 화성시 동탄기흥로 565,"403호(영천동,와이케이퍼스트타워)",1.0,0.0,경기도
3455,2023,오드리인터내셔널,5096199073,,10,,0312984521,,20190424,이성일,16501,경기도 수원시 영통구 동수원로 555,"109호(원천동, 전원빌딩)",1.0,0.0,경기도
3456,2023,바른푸드,5097400401,,10,,0216881644,05042843539,20220927,김보민,05001,서울특별시 광진구 동일로46길 23-11,2층 254호,1.0,0.0,서울시
3457,2023,(주)템포컴퍼니,5098107149,1101118266143,11,20220414,0234777153,,20220420,"신성일, 소창영",06586,서울특별시 서초구 방배로 180,"208호(방배동, 유중문화재단빌딩)",1.0,0.0,서울시
3458,2023,(주)우지컴퍼니,5098107187,1101118312821,11,20220526,18119024,024140242,20220601,이강원,05663,서울특별시 송파구 백제고분로46길 43,"4,5충",1.0,0.0,서울시
3459,2023,㈜트렌드빌더,5098802333,1101118016704,11,20210906,025616693,025680767,20211207,김원빈,04313,서울특별시 용산구 청파로43길 4,2층 1호(청파동3가),2.0,1.0,서울시
3460,2023,파티수,5100962883,,10,,,,20170819,신지인,18478,경기도 화성시 동탄역로 156,B동 22층 07호(오산동),1.0,0.0,경기도
3461,2023,레디션(Readytion),5101654038,,10,,01049993529,000000000,20210915,박찬석,07212,서울특별시 영등포구 선유로 250,지하 1층 (양평동4가),1.0,0.0,서울시
3462,2023,꼬마작가들의감성놀이터,5101854779,,10,,0318523330,0318523330,20150608,신현숙,11779,경기도 의정부시 추동로108번길 5-9,1층(신곡동),1.0,0.0,경기도
3463,2023,트리플에이치(HHH)푸드,5102193637,,10,,05115445018,,20201204,김병직,48918,부산광역시 중구 동영로 21-1,1층(영주동),1.0,0.0,부산시
3464,2023,티피킷,5102392307,,10,,03200000000,,20220518,신영균,21337,인천광역시 부평구 장제로249번길 16,1층,1.0,0.0,인천시
3465,2023,(주)보담,5108127766,1713110022702,11,20120214,0544343333,0544332776,20120214,신양심,39558,경상북도 김천시 공단1길 26-34,(대광동),1.0,0.0,조정원
3466,2023,(주)펫그라운드,5108135441,1101116065183,11,20160518,16442512,0315746525,20160601,심정희,12241,경기도 남양주시 진건읍 고재로191번길 49-17,-,1.0,0.0,경기도
3467,2023,㈜모앤에프앤씨,5108136867,1701117709996,11,20201209,15224131,0220552657,20201207,한상봉,06775,서울특별시 서초구 논현로 79,"1110호(양재동,윈드스톤)",1.0,0.0,서울시
3468,2023,(주)해피존에프앤비,5108700911,1101116525773,11,20170922,0215776195,030334480226,20171031,정충호,06910,서울특별시 동작구 흑석로 101-5,1층,1.0,0.0,서울시
3469,2023,(주)글라스월드,5108701943,1349110100022,11,20200911,0329329335,0329329336,20200911,김대현,10403,경기도 고양시 일산동구 정발산로 24,"A동 1003호(장항동, 웨스턴돔1)",1.0,0.0,경기도
3470,2023,(주)하트맘케어,5108702883,1311110686732,11,20221101,03115221737,0317111737,20221117,김여원,13637,경기도 성남시 분당구 성남대로 34,702호,1.0,0.0,경기도
3471,2023,유아체육교육개발원스포츠매니아,5111908732,,10,,01065680513,0532893077,20220101,김동진,38600,경상북도 경산시 삼성현로91길 45,101동 1105호,1.0,0.0,조정원
3472,2023,포도도(pododo),5112212629,,10,,07000000000,00000000000,20230331,홍정욱,41943,대구광역시 중구 중앙대로 378-2,1층,1.0,0.0,조정원
3473,2023,반자주,5115100365,,10,,0517045256,,20200222,정원식,46033,부산광역시 기장군 장안읍 좌천로 117,1층,1.0,0.0,부산시
3474,2023,봄카츠대치점,5115400653,,10,,01064778410,,20220330,여진용,06199,서울특별시 강남구 선릉로 334,지상1층 103호,1.0,0.0,서울시
3475,2023,(주)서영에프앤비,5118127060,1201111185520,11,20211018,0328187778,,20211018,윤재경,22007,인천광역시 연수구 인천타워대로 323,"c동 2503호(송도동, 송도센트로드)",3.0,0.0,인천시
3476,2023,(주)무인화연구소,5118127401,1314110545643,11,20221130,024239544,,20221130,박영욱,15358,경기도 안산시 단원구 고잔로 18,"15층 1501-302호(고잔동, 늘봄스위트빌)",1.0,0.0,경기도
3477,2023,(주)식스텐비즈,5118600479,1101116253655,11,20161208,07044076744,07088060610,20161220,김광한,07803,서울특별시 강서구 마곡중앙6로 70,"901호 902호(마곡동, 매그넘797)",2.0,0.0,서울시
3478,2023,(주)호맥생활,5118601478,1101117178620,11,20190722,000016615715,023327803,20190801,김경진 외 1,04081,서울특별시 마포구 토정로 128,2층,1.0,0.0,서울시
3479,2023,(주)별하,5118701140,1341110494801,11,20180510,025040562,05044691010,20180510,최호석,14055,경기도 안양시 동안구 시민대로327번길 11-41,"301호 (관양동, 안양창업지원센터)",1.0,0.0,경기도
3480,2023,(주)노모어에프앤비,5118802603,1101118383872,11,20220802,025403417,000000000000,20220826,강병양,04607,서울특별시 중구 동호로14길 19,"4층 427호(신당동, 고마운빌딩)",1.0,1.0,서울시
3481,2023,블루헬퍼,5120200985,,10,,01041856789,,20180516,임현진,41269,대구광역시 동구 송라로 55-2,2층,1.0,0.0,조정원
3482,2023,치킨도령(영주유통),5120779052,,10,,0546365482,,20080426,박경희,36057,경상북도 영주시 가흥로 345,(가흥동),1.0,0.0,조정원
3483,2023,미락,5121293285,,10,,01025230892,,20210530,안재홍,32582,충청남도 공주시 번영1로 106,101호,1.0,0.0,조정원
3484,2023,육더미샤브&국밥본점,5124700717,,10,,0552566663,0000000000,20220726,박경희,51370,경상남도 창원시 의창구 평산로211번길 13,1층,1.0,0.0,조정원
3485,2023,BG푸드시스템,5126000341,,10,,16008455,0555458209,20180321,반구동,51669,경상남도 창원시 진해구 충장로345번길 31,1층,1.0,0.0,조정원
3486,2023,오히루텐,5126400354,,10,,0553284853,0553374332,20200311,황지훈,50926,경상남도 김해시 봉황대길 50,(봉황동),1.0,0.0,조정원
3487,2023,설가옥,5127100390,,10,,07046165574,024347751,20220603,"천성우, 박연구",12270,경기도 남양주시 와부읍 경강로849번길 14-5,-,1.0,0.0,경기도
3488,2023,(주)소디프비앤에프,5128101914,1756110001326,11,19910517,07071001529,0319477582,19910612,백운학,36059,경상북도 영주시 가흥공단로 59-144,(상출동),10.0,0.0,조정원
3489,2023,농업회사법인(주)정담,5128115363,1756110010062,11,20081030,0546360067,0546360054,20081030,황보준,36041,경상북도 영주시 풍기읍,소백로 2000,1.0,0.0,조정원
3490,2023,영주농업회사법인(주),5128119020,1756110012563,11,20111221,0546385955,0546385956,20120110,황병성,36145,경상북도 영주시 장수면 장수로 275-34,.,1.0,0.0,조정원
3491,2023,(주)수정,5128123219,1756110015301,11,20141127,0546387325,00000000000,20150101,김수현,36136,경상북도 영주시 영주로72번길 30,(가흥동),1.0,0.0,조정원
3492,2023,(주)맛있는수다,5128124557,1101116572162,11,20171120,15993381,0262423381,20171124,엄승현,05829,서울특별시 송파구 중대로12길 6,4층(가락동),16.0,3.0,서울시
3493,2023,(주)마운틴티씨에스,5128800200,1348110356015,11,20151231,07046440174,05040160725,20160106,강지혜,16342,경기도 수원시 장안구 천천로 240,1층(이목동),1.0,0.0,경기도
3494,2023,대구리왕족발,5130752736,,10,,07000000000,00000000000,20010725,이채원,39433,경상북도 구미시 인동북길 3,1층,1.0,0.0,조정원
3495,2023,싱글벙글복어,5130853751,,10,,0540000000,,20011227,김송월,39409,경상북도 구미시 인동26길 11,(진평동),1.0,0.0,조정원
3496,2023,캐슬푸드,5131172516,,10,,0544645580,,20031027,류미경,39338,경상북도 구미시 상모로8길 5-3,1층 (구암동),1.0,0.0,조정원
3497,2023,양은냄비갈비찜,5131338375,,10,,0700000000,00000000000,20051107,김병하,39410,경상북도 구미시 인동32길 36-24,1층,1.0,0.0,조정원
3498,2023,상돈이비빔돼지,5131663986,,10,,0544620030,00000000,20100615,김윤정								,39236,경상북도 구미시 칠성로2길 47,107호,1.0,0.0,조정원
3499,2023,마마앤코,5131739751,,10,,01086142093,,20110720,김민지,39672,경상북도 김천시 아포읍 덕계길 79-2,(봉산리),1.0,0.0,조정원
3500,2023,청담,5131911500,,10,,0016702207,00000000000,20140515,류민영,39279,경상북도 구미시 신시로16길 95,1층,1.0,0.0,조정원
3501,2023,제이씨푸드,5132001385,,10,,0533133458,,20200908,차준혁,41465,대구광역시 북구 태암로18길 9,1층 (구암동),1.0,0.0,조정원
3502,2023,조개깡패연구소,5136205848,,10,,07088510009,0317916613,20180329,나진희,04376,서울특별시 용산구 새창로 217,"1층 103, 104, 106, 107, 110, 114호(한강로2가,용산토투밸리)",1.0,0.0,서울시
3503,2023,교촌에프앤비(주),5138116574,1752110009005,11,19991112,0313783500,0313713602,19991112,윤진호,39852,경상북도 칠곡군 가산면 송신로 78,교촌에프앤비(주),1.0,4.0,조정원
3504,2023,(주)신성유통,5138134927,1752110018866,11,20040913,0544349904,0544359909,20040913,나태균,39675,경상북도 김천시 아포읍 ,한지3길 69,1.0,0.0,조정원
3505,2023,(주)대가야,5138146006,1752110025407,11,20071004,0544715601,0544725605,20071010,조중래,39444,경상북도 구미시 인동가산로 446-17,주식회사 대가야,2.0,0.0,조정원
3506,2023,(주)낭만연구소,5138180019,1760110086395,11,20131121,00016885248,0544435249,20131120,박창욱,39231,경상북도 구미시 산업로 193-84,(원평동),1.0,0.0,조정원
3507,2023,농헙회사법인㈜푸르맘찬,5138180116,1752110042526,11,20131126,35157751,00000000,20131126,황영,42058,대구광역시 수성구 세진로 72,1층,2.0,0.0,조정원
3508,2023,㈜엠투피,5138187972,1760110094223,11,20141218,07000000000,00000000000,20150115,박훈정,39207,경상북도 구미시 봉곡로 168,1층,1.0,0.0,조정원
3509,2023,(주)앤리치,5138190609,1101116849131,11,20180822,000016613261,0264653261,20180822,명노용,08704,서울특별시 관악구 관천로 91,"4층(신림동, 트윈타워-원)",7.0,0.0,서울시
3510,2023,(주)트리니티에프엔비(TRINITYF&B),5138191909,1101118194930,11,20220210,028548674,,20220210,성민수,03385,서울특별시 은평구 연서로26길 9,3층,1.0,0.0,서울시
3511,2023,홍고추불닭발본점,5142190893,,10,,0536539595,05089128523,20070831,박준희,42668,대구광역시 달서구 성당로 253-1,1층,0.0,0.0,조정원
3512,2023,릴리맥,5142892599,,10,,027824563,05075979518,20230713,이진경,05637,서울특별시 송파구 위례성대로14길 11,"101동 404호(방이동, 옥산크리스탈아파트)",1.0,0.0,서울시
3513,2023,문천산업,5143662334,,10,,15660462,0432864003,19940520,황병윤,38488,경상북도 경산시 진량읍 일연로 690,1층,1.0,0.0,조정원
3514,2023,대감댁왕뼈해장국/뼈다방,5144300414,,10,,04215224881,,20180607,김주현,34167,대전광역시 유성구 대학로75번길 17,(궁동),1.0,0.0,조정원
3515,2023,(주)푸디아,5148171037,1701110393017,11,20091221,0534751883,0534731883,20091221,정재원,41919,대구광역시 중구 경상감영길 25,2층,1.0,0.0,조정원
3516,2023,(주)케이에프씨앤씨,5148183436,1701110452821,11,20120222,0534748888,0536280022,20120903,정창환,42769,대구광역시 달서구 비슬로540길 9,(대곡동29-2) 2층 206호,1.0,0.0,조정원
3517,2023,(주)포파코,5148186049,1701110485301,11,20130221,0532550702,0536220798,20130221,이용석,42702,대구광역시 달서구 성서공단북로43길 25,(신당동),1.0,0.0,조정원
3518,2023,(주)엘케이푸드글로벌,5148187640,1701110493908,11,20130521,07082638373,07082638365,20130521,손관선,04798,서울특별시 성동구 동일로 123,7층 701호(성수동2가),2.0,0.0,서울시
3519,2023,하이크리닝협동조합,5148189084,1718510005671,11,20130726,0534237883,0534237885,20130726,이은희,41978,대구광역시 중구 남산로 29,1층,1.0,0.0,조정원
3520,2023,(주)이두부야,5148194928,1701110535974,11,20140723,05055770808,05055770808,20140728,이윤환,17036,경기도 용인시 처인구 모현읍 백옥대로2186번길 59,(갈담리),1.0,0.0,경기도
3521,2023,(주)에이투지,5148196488,1701110545478,11,20141031,15889978,0536344633,20141109,박연섭,42078,대구광역시 수성구 달구벌대로528길 15,302호(만촌동),1.0,0.0,조정원
